food_name,food_table_name,food_table_category_id
デニッシュペストリー　アメリカンタイプ　あん入り　カスタードクリーム,＜ケーキ・ペストリー類＞　デニッシュペストリー　アメリカンタイプ　あん入り　カスタードクリーム,15
＜ケーキ・ペストリー類＞　デニッシュペストリー　アメリカンタイプ　あん入り　カスタードクリーム,＜ケーキ・ペストリー類＞　デニッシュペストリー　アメリカンタイプ　あん入り　カスタードクリーム,15
でにっしゅぺすとりー　でんまーくたいぷ　あん入り　かすたーどくりーむ,＜ケーキ・ペストリー類＞　デニッシュペストリー　デンマークタイプ　あん入り　カスタードクリーム,15
デニッシュペストリー　デンマークタイプ　あん入り　カスタードクリーム,＜ケーキ・ペストリー類＞　デニッシュペストリー　デンマークタイプ　あん入り　カスタードクリーム,15
＜ケーキ・ペストリー類＞　デニッシュペストリー　デンマークタイプ　あん入り　カスタードクリーム,＜ケーキ・ペストリー類＞　デニッシュペストリー　デンマークタイプ　あん入り　カスタードクリーム,15
どーなっつ　いーすとどーなっつ　ぷれーん,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　プレーン,15
ドーナッツ　イーストドーナッツ　プレーン,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　プレーン,15
＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　プレーン,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　プレーン,15
どーなっつ　いーすとどーなっつ　あん入り　こしあん,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　こしあん,15
ドーナッツ　イーストドーナッツ　あん入り　こしあん,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　こしあん,15
＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　こしあん,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　こしあん,15
どーなっつ　いーすとどーなっつ　あん入り　つぶしあん,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　つぶしあん,15
ドーナッツ　イーストドーナッツ　あん入り　つぶしあん,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　つぶしあん,15
＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　つぶしあん,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　つぶしあん,15
どーなっつ　いーすとどーなっつ　あん入り　かすたーどくりーむ,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　カスタードクリーム,15
ドーナッツ　イーストドーナッツ　あん入り　カスタードクリーム,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　カスタードクリーム,15
＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　カスタードクリーム,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　カスタードクリーム,15
どーなっつ　けーきどーなっつ　ぷれーん,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　プレーン,15
ドーナッツ　ケーキドーナッツ　プレーン,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　プレーン,15
＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　プレーン,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　プレーン,15
どーなっつ　けーきどーなっつ　あん入り　こしあん,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　こしあん,15
ドーナッツ　ケーキドーナッツ　あん入り　こしあん,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　こしあん,15
＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　こしあん,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　こしあん,15
どーなっつ　けーきどーなっつ　あん入り　つぶしあん,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　つぶしあん,15
ドーナッツ　ケーキドーナッツ　あん入り　つぶしあん,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　つぶしあん,15
＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　つぶしあん,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　つぶしあん,15
どーなっつ　けーきどーなっつ　あん入り　かすたーどくりーむ,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　カスタードクリーム,15
ドーナッツ　ケーキドーナッツ　あん入り　カスタードクリーム,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　カスタードクリーム,15
＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　カスタードクリーム,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　カスタードクリーム,15
ぱい　ぱい皮,＜ケーキ・ペストリー類＞　パイ　パイ皮,15
ぱい皮,＜ケーキ・ペストリー類＞　パイ　パイ皮,15
パイ　パイ皮,＜ケーキ・ペストリー類＞　パイ　パイ皮,15
パイ皮,＜ケーキ・ペストリー類＞　パイ　パイ皮,15
＜ケーキ・ペストリー類＞　パイ　パイ皮,＜ケーキ・ペストリー類＞　パイ　パイ皮,15
あっぷるぱい,＜ケーキ・ペストリー類＞　パイ　アップルパイ,15
ぱい　あっぷるぱい,＜ケーキ・ペストリー類＞　パイ　アップルパイ,15
アップルパイ,＜ケーキ・ペストリー類＞　パイ　アップルパイ,15
パイ　アップルパイ,＜ケーキ・ペストリー類＞　パイ　アップルパイ,15
＜ケーキ・ペストリー類＞　パイ　アップルパイ,＜ケーキ・ペストリー類＞　パイ　アップルパイ,15
ぱい　みーとぱい,＜ケーキ・ペストリー類＞　パイ　ミートパイ,15
みーとぱい,＜ケーキ・ペストリー類＞　パイ　ミートパイ,15
パイ　ミートパイ,＜ケーキ・ペストリー類＞　パイ　ミートパイ,15
ミートパイ,＜ケーキ・ペストリー類＞　パイ　ミートパイ,15
＜ケーキ・ペストリー類＞　パイ　ミートパイ,＜ケーキ・ペストリー類＞　パイ　ミートパイ,15
ばたーけーき,＜ケーキ・ペストリー類＞　バターケーキ,15
バターケーキ,＜ケーキ・ペストリー類＞　バターケーキ,15
＜ケーキ・ペストリー類＞　バターケーキ,＜ケーキ・ペストリー類＞　バターケーキ,15
ほっとけーき,＜ケーキ・ペストリー類＞　ホットケーキ,15
ホットケーキ,＜ケーキ・ペストリー類＞　ホットケーキ,15
＜ケーキ・ペストリー類＞　ホットケーキ,＜ケーキ・ペストリー類＞　ホットケーキ,15
わっふる　かすたーどくりーむ入り,＜ケーキ・ペストリー類＞　ワッフル　カスタードクリーム入り,15
ワッフル　カスタードクリーム入り,＜ケーキ・ペストリー類＞　ワッフル　カスタードクリーム入り,15
＜ケーキ・ペストリー類＞　ワッフル　カスタードクリーム入り,＜ケーキ・ペストリー類＞　ワッフル　カスタードクリーム入り,15
じゃむ入り,＜ケーキ・ペストリー類＞　ワッフル　ジャム入り,15
わっふる　じゃむ入り,＜ケーキ・ペストリー類＞　ワッフル　ジャム入り,15
ジャム入り,＜ケーキ・ペストリー類＞　ワッフル　ジャム入り,15
ワッフル　ジャム入り,＜ケーキ・ペストリー類＞　ワッフル　ジャム入り,15
＜ケーキ・ペストリー類＞　ワッフル　ジャム入り,＜ケーキ・ペストリー類＞　ワッフル　ジャム入り,15
かすたーどぷでぃんぐ,＜デザート菓子類＞　カスタードプリン,15
かすたーどぷりん,＜デザート菓子類＞　カスタードプリン,15
ぷりん,＜デザート菓子類＞　カスタードプリン,15
カスタードプディング,＜デザート菓子類＞　カスタードプリン,15
カスタードプリン,＜デザート菓子類＞　カスタードプリン,15
プリン,＜デザート菓子類＞　カスタードプリン,15
＜デザート菓子類＞　カスタードプリン,＜デザート菓子類＞　カスタードプリン,15
牛乳寒天,＜デザート菓子類＞　牛乳寒天,15
＜デザート菓子類＞　牛乳寒天,＜デザート菓子類＞　牛乳寒天,15
こんにゃくぜりー,＜デザート菓子類＞　こんにゃくゼリー,15
こんにゃくゼリー,＜デザート菓子類＞　こんにゃくゼリー,15
＜デザート菓子類＞　こんにゃくゼリー,＜デザート菓子類＞　こんにゃくゼリー,15
おれんじぜりー,＜デザート菓子類＞　ゼリー　オレンジ,15
ぜりー　おれんじ,＜デザート菓子類＞　ゼリー　オレンジ,15
オレンジゼリー,＜デザート菓子類＞　ゼリー　オレンジ,15
ゼリー　オレンジ,＜デザート菓子類＞　ゼリー　オレンジ,15
＜デザート菓子類＞　ゼリー　オレンジ,＜デザート菓子類＞　ゼリー　オレンジ,15
こーひーぜりー,＜デザート菓子類＞　ゼリー　コーヒー,15
ぜりー　こーひー,＜デザート菓子類＞　ゼリー　コーヒー,15
コーヒーゼリー,＜デザート菓子類＞　ゼリー　コーヒー,15
ゼリー　コーヒー,＜デザート菓子類＞　ゼリー　コーヒー,15
＜デザート菓子類＞　ゼリー　コーヒー,＜デザート菓子類＞　ゼリー　コーヒー,15
ぜりー　みるく,＜デザート菓子類＞　ゼリー　ミルク,15
みるく,＜デザート菓子類＞　ゼリー　ミルク,15
みるくぜりー,＜デザート菓子類＞　ゼリー　ミルク,15
ゼリー　ミルク,＜デザート菓子類＞　ゼリー　ミルク,15
ミルク,＜デザート菓子類＞　ゼリー　ミルク,15
ミルクゼリー,＜デザート菓子類＞　ゼリー　ミルク,15
＜デザート菓子類＞　ゼリー　ミルク,＜デザート菓子類＞　ゼリー　ミルク,15
ぜりー　わいん,＜デザート菓子類＞　ゼリー　ワイン,15
わいん,＜デザート菓子類＞　ゼリー　ワイン,15
わいんぜりー,＜デザート菓子類＞　ゼリー　ワイン,15
ゼリー　ワイン,＜デザート菓子類＞　ゼリー　ワイン,15
ワイン,＜デザート菓子類＞　ゼリー　ワイン,15
ワインゼリー,＜デザート菓子類＞　ゼリー　ワイン,15
＜デザート菓子類＞　ゼリー　ワイン,＜デザート菓子類＞　ゼリー　ワイン,15
ばばろあ,＜デザート菓子類＞　ババロア,15
ババロア,＜デザート菓子類＞　ババロア,15
＜デザート菓子類＞　ババロア,＜デザート菓子類＞　ババロア,15
＜ビスケット類＞　ウエハース,＜ビスケット類＞　ウエハース,15
うえはーす　くりーむ入り,＜ビスケット類＞　ウエハース　クリーム入り,15
くりーむ入り,＜ビスケット類＞　ウエハース　クリーム入り,15
ウエハース　クリーム入り,＜ビスケット類＞　ウエハース　クリーム入り,15
クリーム入り,＜ビスケット類＞　ウエハース　クリーム入り,15
＜ビスケット類＞　ウエハース　クリーム入り,＜ビスケット類＞　ウエハース　クリーム入り,15
おいるすぷれーくらっかー,＜ビスケット類＞　クラッカー　オイルスプレークラッカー,15
くらっかー　おいるすぷれーくらっかー,＜ビスケット類＞　クラッカー　オイルスプレークラッカー,15
すなっくくらっかー,＜ビスケット類＞　クラッカー　オイルスプレークラッカー,15
オイルスプレークラッカー,＜ビスケット類＞　クラッカー　オイルスプレークラッカー,15
クラッカー　オイルスプレークラッカー,＜ビスケット類＞　クラッカー　オイルスプレークラッカー,15
スナッククラッカー,＜ビスケット類＞　クラッカー　オイルスプレークラッカー,15
＜ビスケット類＞　クラッカー　オイルスプレークラッカー,＜ビスケット類＞　クラッカー　オイルスプレークラッカー,15
くらっかー　そーだくらっかー,＜ビスケット類＞　クラッカー　ソーダクラッカー,15
そーだくらっかー,＜ビスケット類＞　クラッカー　ソーダクラッカー,15
クラッカー　ソーダクラッカー,＜ビスケット類＞　クラッカー　ソーダクラッカー,15
ソーダクラッカー,＜ビスケット類＞　クラッカー　ソーダクラッカー,15
＜ビスケット類＞　クラッカー　ソーダクラッカー,＜ビスケット類＞　クラッカー　ソーダクラッカー,15
さぶれ,＜ビスケット類＞　サブレ,15
サブレ,＜ビスケット類＞　サブレ,15
＜ビスケット類＞　サブレ,＜ビスケット類＞　サブレ,15
中華風くっきー,＜ビスケット類＞　中華風クッキー,15
中華風クッキー,＜ビスケット類＞　中華風クッキー,15
＜ビスケット類＞　中華風クッキー,＜ビスケット類＞　中華風クッキー,15
はーどびすけっと,＜ビスケット類＞　ビスケット　ハードビスケット,15
びすけっと　はーどびすけっと,＜ビスケット類＞　ビスケット　ハードビスケット,15
ハードビスケット,＜ビスケット類＞　ビスケット　ハードビスケット,15
ビスケット　ハードビスケット,＜ビスケット類＞　ビスケット　ハードビスケット,15
＜ビスケット類＞　ビスケット　ハードビスケット,＜ビスケット類＞　ビスケット　ハードビスケット,15
そふとびすけっと,＜ビスケット類＞　ビスケット　ソフトビスケット,15
びすけっと　そふとびすけっと,＜ビスケット類＞　ビスケット　ソフトビスケット,15
ソフトビスケット,＜ビスケット類＞　ビスケット　ソフトビスケット,15
ビスケット　ソフトビスケット,＜ビスケット類＞　ビスケット　ソフトビスケット,15
＜ビスケット類＞　ビスケット　ソフトビスケット,＜ビスケット類＞　ビスケット　ソフトビスケット,15
ぷれっつぇる,＜ビスケット類＞　プレッツェル,15
プレッツェル,＜ビスケット類＞　プレッツェル,15
＜ビスケット類＞　プレッツェル,＜ビスケット類＞　プレッツェル,15
ぱふ,＜ビスケット類＞　リーフパイ,15
りーふぱい,＜ビスケット類＞　リーフパイ,15
パフ,＜ビスケット類＞　リーフパイ,15
リーフパイ,＜ビスケット類＞　リーフパイ,15
＜ビスケット類＞　リーフパイ,＜ビスケット類＞　リーフパイ,15
ろしあけーき,＜ビスケット類＞　ロシアケーキ,15
ロシアケーキ,＜ビスケット類＞　ロシアケーキ,15
＜ビスケット類＞　ロシアケーキ,＜ビスケット類＞　ロシアケーキ,15
小麦粉あられ,＜スナック類＞　小麦粉あられ,15
小麦粉系すなっく,＜スナック類＞　小麦粉あられ,15
小麦粉系スナック,＜スナック類＞　小麦粉あられ,15
＜スナック類＞　小麦粉あられ,＜スナック類＞　小麦粉あられ,15
こーんすなっく,＜スナック類＞　コーンスナック,15
コーンスナック,＜スナック類＞　コーンスナック,15
＜スナック類＞　コーンスナック,＜スナック類＞　コーンスナック,15
ぽてとちっぷす　ぽてとちっぷす,＜スナック類＞　ポテトチップス　ポテトチップス,15
ポテトチップス　ポテトチップス,＜スナック類＞　ポテトチップス　ポテトチップス,15
＜スナック類＞　ポテトチップス　ポテトチップス,＜スナック類＞　ポテトチップス　ポテトチップス,15
ぽてとちっぷす　成形ぽてとちっぷす,＜スナック類＞　ポテトチップス　成形ポテトチップス,15
ポテトチップス　成形ポテトチップス,＜スナック類＞　ポテトチップス　成形ポテトチップス,15
成形ぽてとちっぷす,＜スナック類＞　ポテトチップス　成形ポテトチップス,15
成形ポテトチップス,＜スナック類＞　ポテトチップス　成形ポテトチップス,15
＜スナック類＞　ポテトチップス　成形ポテトチップス,＜スナック類＞　ポテトチップス　成形ポテトチップス,15
かわり玉,＜キャンデー類＞　かわり玉,15
ちゃいなまーぶる,＜キャンデー類＞　かわり玉,15
チャイナマーブル,＜キャンデー類＞　かわり玉,15
＜キャンデー類＞　かわり玉,＜キャンデー類＞　かわり玉,15
きゃらめる,＜キャンデー類＞　キャラメル,15
キャラメル,＜キャンデー類＞　キャラメル,15
＜キャンデー類＞　キャラメル,＜キャンデー類＞　キャラメル,15
ぜりーきゃんでー,＜キャンデー類＞　ゼリーキャンデー,15
ゼリーキャンデー,＜キャンデー類＞　ゼリーキャンデー,15
＜キャンデー類＞　ゼリーキャンデー,＜キャンデー類＞　ゼリーキャンデー,15
ぜりーびーんず,＜キャンデー類＞　ゼリービーンズ,15
ゼリービーンズ,＜キャンデー類＞　ゼリービーンズ,15
＜キャンデー類＞　ゼリービーンズ,＜キャンデー類＞　ゼリービーンズ,15
どろっぷ,＜キャンデー類＞　ドロップ,15
ドロップ,＜キャンデー類＞　ドロップ,15
＜キャンデー類＞　ドロップ,＜キャンデー類＞　ドロップ,15
ばたーすこっち,＜キャンデー類＞　バタースコッチ,15
バタースコッチ,＜キャンデー類＞　バタースコッチ,15
＜キャンデー類＞　バタースコッチ,＜キャンデー類＞　バタースコッチ,15
ぶりっとる,＜キャンデー類＞　ブリットル,15
ブリットル,＜キャンデー類＞　ブリットル,15
＜キャンデー類＞　ブリットル,＜キャンデー類＞　ブリットル,15
ましゅまろ,＜キャンデー類＞　マシュマロ,15
マシュマロ,＜キャンデー類＞　マシュマロ,15
＜キャンデー類＞　マシュマロ,＜キャンデー類＞　マシュマロ,15
らむね,＜キャンデー類＞　ラムネ,15
ラムネ,＜キャンデー類＞　ラムネ,15
＜キャンデー類＞　ラムネ,＜キャンデー類＞　ラムネ,15
あーもんどちょこれーと,＜チョコレート類＞　アーモンドチョコレート,15
アーモンドチョコレート,＜チョコレート類＞　アーモンドチョコレート,15
＜チョコレート類＞　アーモンドチョコレート,＜チョコレート類＞　アーモンドチョコレート,15
えんろーばーちょこれーと,＜チョコレート類＞　カバーリングチョコレート,15
かばーりんぐちょこれーと,＜チョコレート類＞　カバーリングチョコレート,15
エンローバーチョコレート,＜チョコレート類＞　カバーリングチョコレート,15
カバーリングチョコレート,＜チョコレート類＞　カバーリングチョコレート,15
＜チョコレート類＞　カバーリングチョコレート,＜チョコレート類＞　カバーリングチョコレート,15
＜チョコレート類＞　スイートチョコレート,＜チョコレート類＞　スイートチョコレート,15
かかお増量,＜チョコレート類＞　スイートチョコレート　カカオ増量,15
すいーとちょこれーと　かかお増量,＜チョコレート類＞　スイートチョコレート　カカオ増量,15
カカオ増量,＜チョコレート類＞　スイートチョコレート　カカオ増量,15
スイートチョコレート　カカオ増量,＜チョコレート類＞　スイートチョコレート　カカオ増量,15
＜チョコレート類＞　スイートチョコレート　カカオ増量,＜チョコレート類＞　スイートチョコレート　カカオ増量,15
ほわいとちょこれーと,＜チョコレート類＞　ホワイトチョコレート,15
ホワイトチョコレート,＜チョコレート類＞　ホワイトチョコレート,15
＜チョコレート類＞　ホワイトチョコレート,＜チョコレート類＞　ホワイトチョコレート,15
みるくちょこれーと,＜チョコレート類＞　ミルクチョコレート,15
ミルクチョコレート,＜チョコレート類＞　ミルクチョコレート,15
＜チョコレート類＞　ミルクチョコレート,＜チョコレート類＞　ミルクチョコレート,15
まろんぐらっせ,＜果実菓子類＞　マロングラッセ,15
マロングラッセ,＜果実菓子類＞　マロングラッセ,15
＜果実菓子類＞　マロングラッセ,＜果実菓子類＞　マロングラッセ,15
板がむ,＜チューインガム類＞　板ガム,15
板ガム,＜チューインガム類＞　板ガム,15
＜チューインガム類＞　板ガム,＜チューインガム類＞　板ガム,15
粒がむ,＜チューインガム類＞　糖衣ガム,15
粒ガム,＜チューインガム類＞　糖衣ガム,15
糖衣がむ,＜チューインガム類＞　糖衣ガム,15
糖衣ガム,＜チューインガム類＞　糖衣ガム,15
＜チューインガム類＞　糖衣ガム,＜チューインガム類＞　糖衣ガム,15
風船がむ,＜チューインガム類＞　風船ガム,15
風船ガム,＜チューインガム類＞　風船ガム,15
＜チューインガム類＞　風船ガム,＜チューインガム類＞　風船ガム,15
＜その他＞　カスタードクリーム,＜その他＞　カスタードクリーム,15
しるこ　こしあん,＜その他＞　しるこ　こしあん,15
御膳しるこ,＜その他＞　しるこ　こしあん,15
＜その他＞　しるこ　こしあん,＜その他＞　しるこ　こしあん,15
しるこ　つぶしあん,＜その他＞　しるこ　つぶしあん,15
ぜんざい,＜その他＞　しるこ　つぶしあん,15
田舎しるこ,＜その他＞　しるこ　つぶしあん,15
＜その他＞　しるこ　つぶしあん,＜その他＞　しるこ　つぶしあん,15
ちょこれーとくりーむ,＜その他＞　チョコレートクリーム,15
チョコレートクリーム,＜その他＞　チョコレートクリーム,15
＜その他＞　チョコレートクリーム,＜その他＞　チョコレートクリーム,15
普通酒,＜アルコール飲料類＞　（醸造酒類）　清酒　普通酒,16
清酒　普通酒,＜アルコール飲料類＞　（醸造酒類）　清酒　普通酒,16
＜アルコール飲料類＞　　清酒　普通酒,＜アルコール飲料類＞　（醸造酒類）　清酒　普通酒,16
＜アルコール飲料類＞　（醸造酒類）　清酒　普通酒,＜アルコール飲料類＞　（醸造酒類）　清酒　普通酒,16
清酒　純米酒,＜アルコール飲料類＞　（醸造酒類）　清酒　純米酒,16
純米酒,＜アルコール飲料類＞　（醸造酒類）　清酒　純米酒,16
＜アルコール飲料類＞　　清酒　純米酒,＜アルコール飲料類＞　（醸造酒類）　清酒　純米酒,16
＜アルコール飲料類＞　（醸造酒類）　清酒　純米酒,＜アルコール飲料類＞　（醸造酒類）　清酒　純米酒,16
本醸造酒,＜アルコール飲料類＞　（醸造酒類）　清酒　本醸造酒,16
清酒　本醸造酒,＜アルコール飲料類＞　（醸造酒類）　清酒　本醸造酒,16
＜アルコール飲料類＞　　清酒　本醸造酒,＜アルコール飲料類＞　（醸造酒類）　清酒　本醸造酒,16
＜アルコール飲料類＞　（醸造酒類）　清酒　本醸造酒,＜アルコール飲料類＞　（醸造酒類）　清酒　本醸造酒,16
吟醸酒,＜アルコール飲料類＞　（醸造酒類）　清酒　吟醸酒,16
清酒　吟醸酒,＜アルコール飲料類＞　（醸造酒類）　清酒　吟醸酒,16
＜アルコール飲料類＞　　清酒　吟醸酒,＜アルコール飲料類＞　（醸造酒類）　清酒　吟醸酒,16
＜アルコール飲料類＞　（醸造酒類）　清酒　吟醸酒,＜アルコール飲料類＞　（醸造酒類）　清酒　吟醸酒,16
清酒　純米吟醸酒,＜アルコール飲料類＞　（醸造酒類）　清酒　純米吟醸酒,16
純米吟醸酒,＜アルコール飲料類＞　（醸造酒類）　清酒　純米吟醸酒,16
＜アルコール飲料類＞　　清酒　純米吟醸酒,＜アルコール飲料類＞　（醸造酒類）　清酒　純米吟醸酒,16
＜アルコール飲料類＞　（醸造酒類）　清酒　純米吟醸酒,＜アルコール飲料類＞　（醸造酒類）　清酒　純米吟醸酒,16
びーる　淡色,＜アルコール飲料類＞　（醸造酒類）　ビール　淡色,16
ビール　淡色,＜アルコール飲料類＞　（醸造酒類）　ビール　淡色,16
淡色,＜アルコール飲料類＞　（醸造酒類）　ビール　淡色,16
＜アルコール飲料類＞　　ビール　淡色,＜アルコール飲料類＞　（醸造酒類）　ビール　淡色,16
＜アルコール飲料類＞　（醸造酒類）　ビール　淡色,＜アルコール飲料類＞　（醸造酒類）　ビール　淡色,16
びーる　黒,＜アルコール飲料類＞　（醸造酒類）　ビール　黒,16
ビール　黒,＜アルコール飲料類＞　（醸造酒類）　ビール　黒,16
＜アルコール飲料類＞　　ビール　黒,＜アルコール飲料類＞　（醸造酒類）　ビール　黒,16
＜アルコール飲料類＞　（醸造酒類）　ビール　黒,＜アルコール飲料類＞　（醸造酒類）　ビール　黒,16
すたうと,＜アルコール飲料類＞　（醸造酒類）　ビール　スタウト,16
びーる　すたうと,＜アルコール飲料類＞　（醸造酒類）　ビール　スタウト,16
スタウト,＜アルコール飲料類＞　（醸造酒類）　ビール　スタウト,16
ビール　スタウト,＜アルコール飲料類＞　（醸造酒類）　ビール　スタウト,16
＜アルコール飲料類＞　　ビール　スタウト,＜アルコール飲料類＞　（醸造酒類）　ビール　スタウト,16
＜アルコール飲料類＞　（醸造酒類）　ビール　スタウト,＜アルコール飲料類＞　（醸造酒類）　ビール　スタウト,16
発泡酒,＜アルコール飲料類＞　（醸造酒類）　発泡酒,16
＜アルコール飲料類＞　　発泡酒,＜アルコール飲料類＞　（醸造酒類）　発泡酒,16
＜アルコール飲料類＞　（醸造酒類）　発泡酒,＜アルコール飲料類＞　（醸造酒類）　発泡酒,16
ぶどう酒　白,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　白,16
白わいん,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　白,16
白ワイン,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　白,16
＜アルコール飲料類＞　　ぶどう酒　白,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　白,16
＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　白,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　白,16
ぶどう酒　赤,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　赤,16
赤,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　赤,16
赤わいん,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　赤,16
赤ワイン,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　赤,16
＜アルコール飲料類＞　　ぶどう酒　赤,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　赤,16
＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　赤,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　赤,16
ぶどう酒　ろぜ,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　ロゼ,16
ぶどう酒　ロゼ,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　ロゼ,16
ろぜ,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　ロゼ,16
ろぜわいん,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　ロゼ,16
ロゼ,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　ロゼ,16
ロゼワイン,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　ロゼ,16
＜アルコール飲料類＞　　ぶどう酒　ロゼ,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　ロゼ,16
＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　ロゼ,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　ロゼ,16
紹興酒,＜アルコール飲料類＞　（醸造酒類）　紹興酒,16
＜アルコール飲料類＞　　紹興酒,＜アルコール飲料類＞　（醸造酒類）　紹興酒,16
＜アルコール飲料類＞　（醸造酒類）　紹興酒,＜アルコール飲料類＞　（醸造酒類）　紹興酒,16
しょうちゅう　連続式蒸留しょうちゅう,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　連続式蒸留しょうちゅう,16
連続式蒸留しょうちゅう,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　連続式蒸留しょうちゅう,16
＜アルコール飲料類＞　　しょうちゅう　連続式蒸留しょうちゅう,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　連続式蒸留しょうちゅう,16
＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　連続式蒸留しょうちゅう,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　連続式蒸留しょうちゅう,16
しょうちゅう　単式蒸留しょうちゅう,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　単式蒸留しょうちゅう,16
単式蒸留しょうちゅう,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　単式蒸留しょうちゅう,16
＜アルコール飲料類＞　　しょうちゅう　単式蒸留しょうちゅう,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　単式蒸留しょうちゅう,16
＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　単式蒸留しょうちゅう,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　単式蒸留しょうちゅう,16
しょうちゅう　泡盛,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　泡盛,16
泡盛,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　泡盛,16
＜アルコール飲料類＞　　しょうちゅう　泡盛,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　泡盛,16
＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　泡盛,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　泡盛,16
ういすきー,＜アルコール飲料類＞　（蒸留酒類）　ウイスキー,16
ウイスキー,＜アルコール飲料類＞　（蒸留酒類）　ウイスキー,16
＜アルコール飲料類＞　　ウイスキー,＜アルコール飲料類＞　（蒸留酒類）　ウイスキー,16
＜アルコール飲料類＞　（蒸留酒類）　ウイスキー,＜アルコール飲料類＞　（蒸留酒類）　ウイスキー,16
ぶらんでー,＜アルコール飲料類＞　（蒸留酒類）　ブランデー,16
